player_name,country,market_value_eur,market_value_source,highest_market_value_eur,latest_market_value_eur,latest_market_value_date,salimt_latest_market_value_eur,salimt_latest_market_value_date,tm_market_value_in_eur,tm_highest_market_value_in_eur,tm_url,data_source,data_refresh_date
Gilson Benchimol,Cape Verde,650000,transfermarkt_profile,650000,650000.0,2023-06-28,700000.0,2025-06-03,650000.0,650000.0,https://www.transfermarkt.co.uk/benchimol/profil/spieler/820252,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jamiro Monteiro,Cape Verde,750000,transfermarkt_profile,4000000,750000.0,2025-12-02,1000000.0,2025-05-27,750000.0,4000000.0,https://www.transfermarkt.co.uk/jamiro-monteiro/profil/spieler/272930,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Garry Rodrigues,Cape Verde,325000,transfermarkt_profile,9000000,325000.0,2025-12-23,500000.0,2025-06-17,325000.0,9000000.0,https://www.transfermarkt.co.uk/garry-rodrigues/profil/spieler/170895,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Márcio Rosa,Cape Verde,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/mario-evora/profil/spieler/396583,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Sidny Lopes Cabral,Cape Verde,350000,salimt_latest_market_value,350000,,,350000.0,2025-06-10,,,https://www.transfermarkt.co.uk/sidny-lopes-cabral/profil/spieler/611855,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Deroy Duarte,Cape Verde,1000000,transfermarkt_profile,1500000,1000000.0,2024-05-31,,,1000000.0,1500000.0,https://www.transfermarkt.co.uk/deroy-duarte/profil/spieler/432852,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Laros Duarte,Cape Verde,1000000,transfermarkt_profile,1500000,1000000.0,2025-12-08,,,1000000.0,1500000.0,https://www.transfermarkt.co.uk/laros-duarte/profil/spieler/258513,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yannick Semedo,Cape Verde,0,missing,0,,,,,,,,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Willy Semedo,Cape Verde,700000,transfermarkt_profile,800000,700000.0,2023-09-29,1000000.0,2025-05-28,700000.0,800000.0,https://www.transfermarkt.co.uk/willy-semedo/profil/spieler/531450,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Telmo Arcanjo,Cape Verde,3000000,transfermarkt_profile,3000000,3000000.0,2025-12-18,3000000.0,2025-05-29,3000000.0,3000000.0,https://www.transfermarkt.co.uk/telmo-arcanjo/profil/spieler/791528,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Dailon Livramento,Cape Verde,800000,salimt_latest_market_value,800000,,,800000.0,2025-06-16,,,https://www.transfermarkt.co.uk/dailon-livramento/profil/spieler/676411,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ryan Mendes,Cape Verde,700000,transfermarkt_profile,3500000,700000.0,2024-05-31,450000.0,2025-06-24,700000.0,3500000.0,https://www.transfermarkt.co.uk/ryan-mendes/profil/spieler/111627,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nuno da Costa,Cape Verde,800000,transfermarkt_profile,5000000,800000.0,2024-05-31,600000.0,2025-06-17,800000.0,5000000.0,https://www.transfermarkt.co.uk/nuno-da-costa/profil/spieler/306166,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Steven Moreira,Cape Verde,1500000,transfermarkt_profile,2000000,1500000.0,2023-08-22,1800000.0,2025-06-04,1500000.0,2000000.0,https://www.transfermarkt.co.uk/steven-moreira/profil/spieler/203517,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
CJ dos Santos,Cape Verde,800000,salimt_latest_market_value,800000,,,800000.0,2025-06-04,,,https://www.transfermarkt.co.uk/cj-dos-santos/profil/spieler/532096,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Wagner Pina,Cape Verde,7000000,transfermarkt_profile,7000000,7000000.0,2025-12-17,5000000.0,2025-05-29,7000000.0,7000000.0,https://www.transfermarkt.co.uk/wagner-pina/profil/spieler/1072017,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Kelvin Pires,Cape Verde,0,missing,0,,,,,,,,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Hélio Varela,Cape Verde,1200000,transfermarkt_profile,2500000,1200000.0,2025-12-22,1200000.0,2025-06-11,1200000.0,2500000.0,https://www.transfermarkt.co.uk/helio-varela/profil/spieler/840836,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nawaf Al-Aqidi,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/nawaf-al-aqidi/profil/spieler/886183,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ali Majrashi,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/ali-majrashi/profil/spieler/672391,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ali Lajami,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/ali-lajami/profil/spieler/264909,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abdulelah Al-Amri,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/abdulelah-al-amri/profil/spieler/509894,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Hassan Al-Tambakti,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/hassan-tambakti/profil/spieler/509897,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nasser Al-Dawsari,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/nasser-al-dawsari/profil/spieler/509911,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Musab Al-Juwayr,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/musab-al-juwayr/profil/spieler/901181,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ayman Yahya,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/ayman-yahya/profil/spieler/735815,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Firas Al-Buraikan,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/firas-al-buraikan/profil/spieler/631922,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Salem Al-Dawsari,Saudi Arabia,2000000,transfermarkt_profile,3200000,2000000.0,2023-10-24,,,2000000.0,3200000.0,https://www.transfermarkt.co.uk/salem-al-dawsari/profil/spieler/195332,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Saleh Al-Shehri,Saudi Arabia,650000,transfermarkt_profile,1800000,650000.0,2023-06-12,,,650000.0,1800000.0,https://www.transfermarkt.co.uk/saleh-al-shehri/profil/spieler/242267,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Saud Abdulhamid,Saudi Arabia,3000000,transfermarkt_profile,4000000,3000000.0,2025-12-15,3000000.0,2025-06-16,3000000.0,4000000.0,https://www.transfermarkt.co.uk/saud-abdulhamid/profil/spieler/631927,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nawaf Boushal,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/nawaf-boushal/profil/spieler/821377,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Hassan Kadesh,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/hassan-kadesh/profil/spieler/260859,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abdullah Al-Khaibari,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/abdullah-al-khaibari/profil/spieler/437903,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ziyad Al-Johani,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/ziyad-al-johani/profil/spieler/901079,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Khalid Al-Ghannam,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/khalid-al-ghannam/profil/spieler/631923,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Alaa Al-Hejji,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/alaa-hejji/profil/spieler/443937,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abdullah Al-Hamdan,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/abdullah-al-hamdan/profil/spieler/68626,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Sultan Mandash,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/sultan-mandash/profil/spieler/210349,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mohammed Al-Owais,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/mohammed-al-owais/profil/spieler/262845,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ahmed Al-Kassar,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/ahmed-al-kassar/profil/spieler/177956,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mohamed Kanno,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/mohamed-kanno/profil/spieler/308120,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Moteb Al-Harbi,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/moteb-al-harbi/profil/spieler/869509,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jehad Thakri,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/jehad-thakri/profil/spieler/901334,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mohammed Abu Al-Shamat,Saudi Arabia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/mohammed-abu-al-shamat/profil/spieler/1181852,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
David Raya,Spain,35000000,transfermarkt_profile,40000000,35000000.0,2025-12-09,40000000.0,2025-05-29,35000000.0,40000000.0,https://www.transfermarkt.co.uk/david-raya/profil/spieler/262749,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Marc Pubill,Spain,4000000,transfermarkt_profile,4000000,4000000.0,2024-06-07,,,4000000.0,4000000.0,https://www.transfermarkt.co.uk/marc-pubill/profil/spieler/844637,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Álex Grimaldo,Spain,24000000,transfermarkt_profile,45000000,24000000.0,2025-12-19,30000000.0,2025-06-04,24000000.0,45000000.0,https://www.transfermarkt.co.uk/alejandro-grimaldo/profil/spieler/193082,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Eric García,Spain,20000000,transfermarkt_profile,20000000,20000000.0,2024-06-07,18000000.0,2025-06-08,20000000.0,20000000.0,https://www.transfermarkt.co.uk/eric-garcia/profil/spieler/466794,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Marcos Llorente,Spain,22000000,transfermarkt_profile,80000000,22000000.0,2025-12-12,25000000.0,2025-06-08,22000000.0,80000000.0,https://www.transfermarkt.co.uk/marcos-llorente/profil/spieler/282411,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mikel Merino,Spain,30000000,transfermarkt_profile,50000000,30000000.0,2025-12-09,35000000.0,2025-05-29,30000000.0,50000000.0,https://www.transfermarkt.co.uk/mikel-merino/profil/spieler/338424,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ferran Torres,Spain,30000000,transfermarkt_profile,50000000,30000000.0,2024-06-07,40000000.0,2025-06-08,30000000.0,50000000.0,https://www.transfermarkt.co.uk/ferran-torres/profil/spieler/398184,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Fabián Ruiz,Spain,40000000,transfermarkt_profile,60000000,40000000.0,2025-12-15,40000000.0,2025-06-02,40000000.0,60000000.0,https://www.transfermarkt.co.uk/fabian-ruiz/profil/spieler/350219,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gavi,Spain,40000000,transfermarkt_profile,90000000,40000000.0,2025-12-12,60000000.0,2025-06-08,40000000.0,90000000.0,https://www.transfermarkt.co.uk/gavi/profil/spieler/646740,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Dani Olmo,Spain,60000000,transfermarkt_profile,60000000,60000000.0,2024-07-18,60000000.0,2025-06-08,60000000.0,60000000.0,https://www.transfermarkt.co.uk/dani-olmo/profil/spieler/293385,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yéremy Pino,Spain,30000000,transfermarkt_profile,40000000,30000000.0,2024-06-07,30000000.0,2025-06-08,30000000.0,40000000.0,https://www.transfermarkt.co.uk/yeremy-pino/profil/spieler/568157,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Pedro Porro,Spain,40000000,transfermarkt_profile,45000000,40000000.0,2025-12-09,38000000.0,2025-05-29,40000000.0,45000000.0,https://www.transfermarkt.co.uk/pedro-porro/profil/spieler/553875,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Joan Garcia,Spain,30000000,transfermarkt_profile,30000000,30000000.0,2025-12-12,25000000.0,2025-06-08,30000000.0,30000000.0,https://www.transfermarkt.co.uk/joan-garcia/profil/spieler/561613,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Aymeric Laporte,Spain,20000000,transfermarkt_profile,75000000,20000000.0,2024-06-04,15000000.0,2025-05-26,20000000.0,75000000.0,https://www.transfermarkt.co.uk/aymeric-laporte/profil/spieler/176553,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Álex Baena,Spain,40000000,transfermarkt_profile,40000000,40000000.0,2024-06-07,,,40000000.0,40000000.0,https://www.transfermarkt.co.uk/alex-baena/profil/spieler/548111,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rodri,Spain,75000000,transfermarkt_profile,130000000,75000000.0,2025-12-09,110000000.0,2025-05-29,75000000.0,130000000.0,https://www.transfermarkt.co.uk/rodri/profil/spieler/357565,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nico Williams,Spain,60000000,transfermarkt_profile,70000000,60000000.0,2025-12-12,70000000.0,2025-06-08,60000000.0,70000000.0,https://www.transfermarkt.co.uk/nico-williams/profil/spieler/709187,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Martín Zubimendi,Spain,50000000,transfermarkt_profile,50000000,50000000.0,2024-06-07,60000000.0,2025-06-08,50000000.0,50000000.0,https://www.transfermarkt.co.uk/martin-zubimendi/profil/spieler/423440,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Lamine Yamal,Spain,120000000,transfermarkt_profile,120000000,120000000.0,2024-07-18,200000000.0,2025-06-08,120000000.0,120000000.0,https://www.transfermarkt.co.uk/lamine-yamal/profil/spieler/937958,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Pedri,Spain,80000000,transfermarkt_profile,100000000,80000000.0,2024-06-07,140000000.0,2025-06-08,80000000.0,100000000.0,https://www.transfermarkt.co.uk/pedri/profil/spieler/683840,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mikel Oyarzabal,Spain,25000000,transfermarkt_profile,70000000,25000000.0,2025-12-12,25000000.0,2025-06-08,25000000.0,70000000.0,https://www.transfermarkt.co.uk/mikel-oyarzabal/profil/spieler/351478,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Pau Cubarsí,Spain,30000000,transfermarkt_profile,30000000,30000000.0,2024-06-07,80000000.0,2025-06-08,30000000.0,30000000.0,https://www.transfermarkt.co.uk/pau-cubarsi/profil/spieler/962110,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Unai Simón,Spain,30000000,transfermarkt_profile,30000000,30000000.0,2024-06-07,28000000.0,2025-06-08,30000000.0,30000000.0,https://www.transfermarkt.co.uk/unai-simon/profil/spieler/262396,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Marc Cucurella,Spain,50000000,transfermarkt_profile,55000000,50000000.0,2025-12-09,35000000.0,2025-05-29,50000000.0,55000000.0,https://www.transfermarkt.co.uk/marc-cucurella/profil/spieler/284857,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Víctor Muñoz,Spain,1000000,salimt_latest_market_value,1000000,,,1000000.0,2025-06-24,,,https://www.transfermarkt.co.uk/victor-munoz/profil/spieler/935231,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Borja Iglesias,Spain,5000000,transfermarkt_profile,28000000,5000000.0,2024-05-29,3000000.0,2025-06-08,5000000.0,28000000.0,https://www.transfermarkt.co.uk/borja-iglesias/profil/spieler/278359,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Sergio Rochet,Uruguay,3500000,transfermarkt_profile,4000000,3500000.0,2023-07-10,3000000.0,2025-09-04,3500000.0,4000000.0,https://www.transfermarkt.co.uk/sergio-rochet/profil/spieler/264014,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
José María Giménez,Uruguay,22000000,transfermarkt_profile,70000000,22000000.0,2024-06-07,20000000.0,2025-06-08,22000000.0,70000000.0,https://www.transfermarkt.co.uk/jose-maria-gimenez/profil/spieler/250845,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Sebastián Cáceres,Uruguay,5000000,salimt_latest_market_value,5000000,,,5000000.0,2025-05-25,,,https://www.transfermarkt.co.uk/sebastian-caceres/profil/spieler/532389,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ronald Araújo,Uruguay,70000000,transfermarkt_profile,70000000,70000000.0,2024-06-07,35000000.0,2025-06-08,70000000.0,70000000.0,https://www.transfermarkt.co.uk/ronald-araujo/profil/spieler/480267,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Manuel Ugarte,Uruguay,30000000,transfermarkt_profile,60000000,30000000.0,2025-12-09,45000000.0,2025-05-29,30000000.0,60000000.0,https://www.transfermarkt.co.uk/manuel-ugarte/profil/spieler/476701,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rodrigo Bentancur,Uruguay,27000000,transfermarkt_profile,50000000,27000000.0,2025-12-09,30000000.0,2025-05-29,27000000.0,50000000.0,https://www.transfermarkt.co.uk/rodrigo-bentancur/profil/spieler/354362,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nicolás de la Cruz,Uruguay,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/nicolas-de-la-cruz/profil/spieler/397458,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Federico Valverde,Uruguay,120000000,transfermarkt_profile,130000000,120000000.0,2025-12-12,130000000.0,2025-06-08,120000000.0,130000000.0,https://www.transfermarkt.co.uk/federico-valverde/profil/spieler/369081,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Darwin Núñez,Uruguay,70000000,transfermarkt_profile,70000000,70000000.0,2024-05-27,45000000.0,2025-05-29,70000000.0,70000000.0,https://www.transfermarkt.co.uk/darwin-nunez/profil/spieler/546543,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Giorgian de Arrascaeta,Uruguay,15000000,salimt_latest_market_value,15000000,,,15000000.0,2025-06-05,,,https://www.transfermarkt.co.uk/giorgian-de-arrascaeta/profil/spieler/248410,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Facundo Pellistri,Uruguay,7000000,transfermarkt_profile,10000000,7000000.0,2025-12-12,8000000.0,2025-05-22,7000000.0,10000000.0,https://www.transfermarkt.co.uk/facundo-pellistri/profil/spieler/676318,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Santiago Mele,Uruguay,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/santiago-mele/profil/spieler/320739,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Guillermo Varela,Uruguay,2000000,transfermarkt_profile,2500000,2000000.0,2023-07-25,1200000.0,2025-06-05,2000000.0,2500000.0,https://www.transfermarkt.co.uk/guillermo-varela/profil/spieler/188862,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Agustín Canobbio,Uruguay,5000000,salimt_latest_market_value,5000000,,,5000000.0,2025-09-04,,,https://www.transfermarkt.co.uk/agustin-canobbio/profil/spieler/457533,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Emiliano Martínez,Uruguay,9000000,transfermarkt_profile,9000000,9000000.0,2025-12-10,9000000.0,2025-09-04,9000000.0,9000000.0,https://www.transfermarkt.co.uk/emiliano-martinez/profil/spieler/707447,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mathías Olivera,Uruguay,18000000,transfermarkt_profile,20000000,18000000.0,2025-12-23,20000000.0,2025-06-16,18000000.0,20000000.0,https://www.transfermarkt.co.uk/mathias-olivera/profil/spieler/376514,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Matías Viña,Uruguay,10000000,transfermarkt_profile,12000000,10000000.0,2024-07-19,5000000.0,2025-09-04,10000000.0,12000000.0,https://www.transfermarkt.co.uk/matias-vina/profil/spieler/439072,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Brian Rodríguez,Uruguay,6000000,salimt_latest_market_value,6000000,,,6000000.0,2025-05-25,,,https://www.transfermarkt.co.uk/brian-rodriguez/profil/spieler/465818,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rodrigo Aguirre,Uruguay,4500000,transfermarkt_profile,4500000,4500000.0,2023-06-29,,,4500000.0,4500000.0,https://www.transfermarkt.co.uk/rodrigo-aguirre/profil/spieler/189410,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
